stock,date,open,high,low,close,volume
NKE,18/3/2016,61.4374,61.8483,60.7607,60.896,13192883
NKE,21/3/2016,61.4374,63.1195,61.2924,62.5685,13635416
NKE,22/3/2016,62.6748,63.2646,62.0368,62.7425,18212861
NKE,23/3/2016,59.2912,61.3407,59.1172,60.3643,26987016
NKE,24/3/2016,59.9969,60.0743,59.0882,59.6005,12231325
NKE,28/3/2016,59.5329,59.9196,59.2138,59.3009,7898992
NKE,29/3/2016,59.2235,59.8422,59.2138,59.4459,7837765
NKE,30/3/2016,59.7166,60.3353,59.7166,59.9776,7859341
NKE,31/3/2016,59.9292,60.5576,59.2719,59.4265,8257807
NKE,1/4/2016,59.1848,59.7648,59.1172,59.5425,7555272
NKE,4/4/2016,59.6779,59.7939,57.4447,57.9764,16523442
NKE,5/4/2016,57.638,58.1697,57.464,57.6864,7554009
NKE,6/4/2016,57.6187,58.6628,57.2223,58.3051,10201539
NKE,7/4/2016,57.8024,58.5661,57.725,58.2954,7092947
NKE,8/4/2016,58.4791,58.5468,57.348,57.4447,8761653
NKE,11/4/2016,57.7444,57.7927,55.8979,55.9945,12593383
NKE,12/4/2016,56.0719,56.6713,54.9988,56.6036,12471148
NKE,13/4/2016,57.058,57.9571,56.8743,57.5994,10629071
NKE,14/4/2016,57.725,58.3341,57.464,57.5124,7785161
NKE,15/4/2016,57.058,57.609,56.4489,57.522,7653565
NKE,18/4/2016,57.406,58.0054,57.406,57.5897,6075932
NKE,19/4/2016,57.9667,57.9957,57.3577,57.58,6594446
NKE,20/4/2016,57.4543,58.2374,57.4543,57.638,7177508
NKE,21/4/2016,58.5178,58.5178,57.725,58.0827,7156668
NKE,22/4/2016,58.1794,58.2181,57.0096,57.4543,8294326
NKE,25/4/2016,57.3673,57.4447,56.8066,57.2417,6117737
NKE,26/4/2016,57.3383,57.9764,57.2997,57.5607,5582155
NKE,27/4/2016,57.6477,57.7444,56.6808,57.2997,8094578
NKE,28/4/2016,56.9903,57.8991,56.4779,56.5939,6028575
NKE,29/4/2016,56.4683,57.1227,56.1686,56.9806,8178658
NKE,2/5/2016,57.1257,57.7589,57.029,57.609,8647783
NKE,3/5/2016,57.2707,57.8556,57.0676,57.5414,8061257
NKE,4/5/2016,57.261,57.9667,56.8646,57.145,8062777
NKE,5/5/2016,56.9806,57.0193,56.0719,56.2556,7845960
NKE,6/5/2016,56.2266,56.4973,55.4725,56.4876,7307963
NKE,9/5/2016,56.6423,57.2223,56.5069,56.7679,5604923
NKE,10/5/2016,56.6616,57.9957,56.6616,57.232,7600153
NKE,11/5/2016,56.5553,56.7292,54.9601,55.1148,12822988
NKE,12/5/2016,55.6078,56.4006,55.4048,56.0622,8083739
NKE,13/5/2016,55.8205,56.1879,55.3758,55.4048,7392620
NKE,16/5/2016,55.3662,55.6175,54.7474,55.2405,8045888
NKE,17/5/2016,55.2501,55.4677,54.7668,55.2018,7620685
NKE,18/5/2016,54.8731,54.9794,53.8193,54.2544,11532822
NKE,19/5/2016,53.9644,55.3952,53.8193,55.1438,9376468
NKE,20/5/2016,54.0224,55.1631,53.568,54.6024,13745298
NKE,23/5/2016,54.7184,55.0761,54.09,54.1287,7780729
NKE,24/5/2016,54.1867,54.8828,54.003,54.7088,11098667
NKE,25/5/2016,54.5927,54.8054,53.9159,54.1287,9921707
NKE,26/5/2016,54.1867,54.4864,53.7517,53.9837,9063054
NKE,27/5/2016,54.3027,54.6508,54.119,54.3221,8525892
NKE,31/5/2016,54.5347,54.5927,53.336,53.3843,14233551
NKE,1/6/2016,51.5571,53.2103,51.1608,53.1044,28409319
NKE,2/6/2016,52.5711,53.0074,52.5711,52.8717,13901685
NKE,3/6/2016,52.639,52.9105,51.776,51.8245,17265816
NKE,6/6/2016,52.1348,52.8814,52.0572,52.6487,13808332
NKE,7/6/2016,52.5129,52.6964,51.9215,51.9215,13333980
NKE,8/6/2016,52.193,52.6875,52.0281,52.4741,12068525
NKE,9/6/2016,52.4645,53.3759,52.2414,53.2692,11609794
NKE,10/6/2016,52.9783,53.6764,52.8911,53.434,12183598
NKE,13/6/2016,53.3274,53.9479,53.211,53.2401,8582181
NKE,14/6/2016,52.9202,53.2692,52.4354,52.4741,9585598
NKE,15/6/2016,52.5905,53.3856,52.5905,52.6584,7498386
NKE,16/6/2016,51.9118,52.0087,51.33,51.8439,14456484
NKE,17/6/2016,51.8245,52.2317,51.5433,52.0766,11007105
NKE,20/6/2016,52.5808,53.4728,52.5808,52.7068,8429371
NKE,21/6/2016,52.8038,53.4146,52.7844,53.1044,8278214
NKE,22/6/2016,53.3274,53.4631,52.8717,52.9105,7019646
NKE,23/6/2016,53.434,53.5019,52.3093,52.4741,11219782
NKE,24/6/2016,50.7677,51.7373,50.5931,50.9907,18481189
NKE,27/6/2016,50.4186,50.9228,49.9096,50.312,15374062
NKE,28/6/2016,50.4574,51.5773,50.0017,51.4755,20837781
NKE,29/6/2016,52.8426,53.4631,51.2816,53.4534,36084771
NKE,30/6/2016,53.6086,53.7443,52.9395,53.5213,17350521
NKE,1/7/2016,53.3953,54.1128,53.2401,53.9188,9285096
NKE,5/7/2016,53.657,54.2097,53.3371,53.5213,10256124
NKE,6/7/2016,53.211,54.1128,53.1529,54.1031,7863399
NKE,7/7/2016,54.1031,54.2727,53.8704,54.2194,6947979
NKE,8/7/2016,54.3939,55.092,54.3842,54.9951,8645942
NKE,11/7/2016,55.1017,55.4896,54.9854,55.1017,8122521
NKE,12/7/2016,55.3538,56.4301,55.3344,56.2943,11164368
NKE,13/7/2016,56.4107,56.6622,55.9744,56.2265,9126459
NKE,14/7/2016,56.527,56.8179,56.3816,56.7112,7488355
NKE,15/7/2016,56.8082,57.0748,56.1101,56.1101,9225206
NKE,18/7/2016,56.2362,56.3913,55.9841,55.9841,6478896
NKE,19/7/2016,55.7126,56.0131,55.412,56.0034,7442696
NKE,20/7/2016,56.2265,56.3331,55.9841,56.0034,5872418
NKE,21/7/2016,56.2265,56.2652,54.8496,55.2569,8317259
NKE,22/7/2016,55.092,55.2278,54.709,55.0048,8614746
NKE,25/7/2016,55.1405,55.412,54.743,55.4023,7256291
NKE,26/7/2016,55.4605,56.109,54.5394,54.6557,8546691
NKE,27/7/2016,54.7818,55.2666,53.7831,54.0934,10295407
NKE,28/7/2016,53.8994,54.1128,53.308,53.7637,9574064
NKE,29/7/2016,53.5892,53.9673,53.5291,53.8122,6353444
NKE,1/8/2016,54.0352,54.1709,53.6183,53.7249,6268392
NKE,2/8/2016,53.5504,53.5989,53.1141,53.2498,7145600
NKE,3/8/2016,52.8911,53.5068,52.6293,53.085,9687312
NKE,4/8/2016,53.2886,53.8801,52.988,53.1238,8678103
NKE,5/8/2016,53.6377,54.3552,53.4922,54.1515,7512502
NKE,8/8/2016,54.423,54.6751,53.9867,54.2776,6306977
NKE,9/8/2016,54.3745,54.5297,53.9964,54.074,8044357
NKE,10/8/2016,54.2485,54.4715,53.3953,53.4534,6881449
NKE,11/8/2016,53.9382,55.1599,53.7928,55.0048,9539467
NKE,12/8/2016,54.9757,55.029,54.423,54.7333,5393354
NKE,15/8/2016,54.9272,55.3247,54.8981,55.0436,4836335
NKE,16/8/2016,55.0726,55.3005,54.7042,55.1502,4901794
NKE,17/8/2016,55.1405,55.2375,54.8206,55.1308,7340541
NKE,18/8/2016,55.2569,55.7126,55.1648,55.4702,6043620
NKE,19/8/2016,55.6544,57.3415,55.509,57.1088,15987096
NKE,22/8/2016,57.0312,57.6471,56.8664,56.8761,8265962
NKE,23/8/2016,57.0118,57.9814,57.0118,57.8069,8222759
NKE,24/8/2016,58.0687,58.4953,57.9038,58.3886,11379038
NKE,25/8/2016,58.185,58.3208,57.2348,57.4384,8713898
NKE,26/8/2016,56.7888,57.3997,56.527,57.2057,9994300
NKE,29/8/2016,57.3997,57.4481,56.75,56.847,5831027
NKE,30/8/2016,56.6822,56.973,56.0907,56.2362,6344565
NKE,31/8/2016,56.1004,56.5076,55.4459,55.8876,7723638
NKE,1/9/2016,56.0723,56.9279,55.9362,56.9182,8224952
NKE,2/9/2016,57.0057,57.5405,56.3834,56.4126,6933123
NKE,6/9/2016,56.6362,56.7626,55.625,55.8195,9771751
NKE,7/9/2016,55.8876,56.1792,55.4306,56.1209,7536144
NKE,8/9/2016,55.3042,55.6834,54.5555,54.6138,12741924
NKE,9/9/2016,54.3319,54.4486,53.7339,53.7971,11310403
NKE,12/9/2016,53.4763,54.5604,53.4276,54.4583,7470941
NKE,13/9/2016,54.3124,54.3902,53.5929,53.836,7359422
NKE,14/9/2016,53.6318,54.0207,53.4082,53.6027,7621197
NKE,15/9/2016,53.4763,54.0013,53.2915,53.9332,6316251
NKE,16/9/2016,53.7096,53.8263,53.5249,53.6513,11715439
NKE,19/9/2016,53.8457,53.9332,53.4082,53.4276,7671328
NKE,20/9/2016,53.7291,53.9041,53.2429,53.3499,8562999
NKE,21/9/2016,53.4957,53.8457,53.0971,53.8068,8041695
NKE,22/9/2016,53.9332,54.4291,53.7096,53.8749,8052393
NKE,23/9/2016,53.4957,54.1666,53.3888,53.6221,8921732
NKE,26/9/2016,53.2818,53.4763,52.5769,52.8929,11629568
NKE,27/9/2016,52.747,54.0013,52.4067,53.8068,17945212
NKE,28/9/2016,53.0873,53.4729,51.3372,51.7747,33213008
NKE,29/9/2016,51.4539,52.0956,50.6761,50.7149,16993949
NKE,30/9/2016,51.1136,51.59,50.8316,51.1914,12940220
NKE,3/10/2016,51.0844,51.5317,50.9677,51.2108,7632543
NKE,4/10/2016,51.4344,51.59,50.6372,50.6955,10737412
NKE,5/10/2016,50.7052,51.1816,50.6566,50.6761,7244125
NKE,6/10/2016,50.7538,50.8802,50.5302,50.5885,9391723
NKE,7/10/2016,50.9677,51.0066,50.2482,50.3552,8407084
NKE,10/10/2016,50.6858,50.8024,50.3357,50.3552,5469323
NKE,11/10/2016,50.5108,50.8024,50.0927,50.3844,9203523
NKE,12/10/2016,50.5691,51.2497,50.3649,50.9872,9301264
NKE,13/10/2016,50.6761,50.8705,50.0732,50.5885,8425755
NKE,14/10/2016,50.9288,51.0455,50.1899,50.1899,7133784
NKE,17/10/2016,50.2191,50.3163,49.5482,49.6162,7904002
NKE,18/10/2016,49.8788,50.2288,49.7718,49.801,6805166
NKE,19/10/2016,49.9177,50.4038,49.7232,50.3649,6998963
NKE,20/10/2016,50.3357,50.9094,50.258,50.4524,6590489
NKE,21/10/2016,50.3066,50.433,49.8302,50.3357,9161003
NKE,24/10/2016,50.7149,50.8413,50.3941,50.433,7578184
NKE,25/10/2016,49.5579,50.0149,49.3051,49.6357,14975302
NKE,26/10/2016,49.5385,50.8219,49.4898,50.5302,12401117
NKE,27/10/2016,50.89,50.89,50.258,50.4524,7939188
NKE,28/10/2016,50.6761,51.0455,50.3552,50.5788,9096719
NKE,31/10/2016,49.4704,49.7329,48.6148,48.7898,17931262
NKE,1/11/2016,49.1009,49.1107,47.7786,48.2453,14100431
NKE,2/11/2016,47.8758,48.8773,47.6522,48.3425,10775938
NKE,3/11/2016,48.5953,48.6148,47.9439,48.3523,7678690
NKE,4/11/2016,48.4203,49.0523,48.3814,48.5759,9925196
NKE,7/11/2016,49.0815,49.519,48.887,49.4996,8358692
NKE,8/11/2016,49.6843,50.0635,49.5414,49.6649,8111362
NKE,9/11/2016,48.6828,49.8496,48.4203,49.7038,9058575
NKE,10/11/2016,49.869,49.9468,48.9356,48.994,12316075
NKE,11/11/2016,48.8287,49.4412,48.7898,49.3635,6300607
NKE,14/11/2016,49.7621,49.7718,48.819,48.819,8063943
NKE,15/11/2016,49.062,49.2371,48.3717,48.7412,9299754
NKE,16/11/2016,48.6148,49.3926,48.5662,49.2759,6760291
NKE,17/11/2016,49.5287,50.2409,49.3148,50.1607,7671568
NKE,18/11/2016,49.9663,50.4524,49.5482,49.6843,7461602
NKE,21/11/2016,49.5871,49.9954,49.5411,49.8593,5357204
NKE,22/11/2016,50.0441,50.3163,49.6357,50.2774,5228142
NKE,23/11/2016,50.2774,50.4135,49.7815,49.9177,4148968
NKE,25/11/2016,50.2482,50.3066,49.9274,50.0927,2736767
NKE,28/11/2016,50.0149,50.0149,49.2079,49.5968,8602118
NKE,29/11/2016,49.7815,49.9468,49.169,49.2273,6065682
NKE,30/11/2016,49.1204,49.4023,48.6828,48.6828,8198418
NKE,1/12/2016,48.8975,50.0099,48.8487,49.4245,7610063
NKE,2/12/2016,49.0439,49.4537,48.8926,49.2391,6933279
NKE,5/12/2016,49.5708,51.0053,49.4732,50.5954,12031170
NKE,6/12/2016,49.6001,49.8636,49.0439,49.3464,12496332
NKE,7/12/2016,49.5611,50.9857,49.3725,50.8394,10412638
NKE,8/12/2016,50.8882,51.2004,50.2051,50.3027,9260850
NKE,9/12/2016,50.5076,50.7124,50.2539,50.4686,5869828
NKE,12/12/2016,50.2539,50.6442,49.7074,50.2929,11459410
NKE,13/12/2016,50.5759,51.9274,50.5759,51.0345,11442327
NKE,14/12/2016,50.976,51.0736,50.3417,50.5369,8012783
NKE,15/12/2016,50.7418,50.7808,49.8538,50.049,9567532
NKE,16/12/2016,50.3515,50.3905,49.444,49.6879,13984850
NKE,19/12/2016,49.6782,50.1173,49.2586,49.6196,9451738
NKE,20/12/2016,49.8245,50.732,49.522,50.5369,15984083
NKE,21/12/2016,51.62,52.0591,50.3027,51.0345,23236380
NKE,22/12/2016,51.5224,51.7176,50.7667,50.8784,11798871
NKE,23/12/2016,50.732,51.0833,50.4198,50.654,9360816
NKE,27/12/2016,50.5466,50.9857,49.9612,50.049,8175000
NKE,28/12/2016,50.0685,50.2539,49.6391,49.7855,6318040
NKE,29/12/2016,49.766,50.0002,49.6489,49.8245,4680840
NKE,30/12/2016,49.8636,50.088,49.4732,49.6001,7384258
NKE,3/1/2017,50.732,51.2297,50.5174,50.7223,13295607
NKE,4/1/2017,50.9662,52.0542,50.8296,51.7859,13759473
NKE,5/1/2017,51.6395,51.8152,51.1711,51.7761,8682193
NKE,6/1/2017,51.8054,52.7812,51.6981,52.6056,12532449
NKE,9/1/2017,52.6544,52.6836,51.9274,52.0884,8835265
NKE,10/1/2017,52.2543,52.43,51.8249,51.8249,8041852
NKE,11/1/2017,51.8347,52.0006,51.3907,51.4151,8208307
NKE,12/1/2017,51.2395,51.4151,50.8979,51.1321,7368654
NKE,13/1/2017,51.3175,51.6493,50.9662,51.6395,6694367
NKE,17/1/2017,52.1079,52.6446,51.7274,52.3519,9888451
NKE,18/1/2017,52.5568,52.5861,51.581,51.9811,6743094
NKE,19/1/2017,52.5373,52.6349,51.6103,51.6493,8320612
NKE,20/1/2017,51.9323,52.0611,51.62,51.9128,7861047
NKE,23/1/2017,51.7371,51.9713,51.449,51.9518,7025715
NKE,24/1/2017,51.7371,52.2738,51.7078,52.1567,6321310
NKE,25/1/2017,52.4299,52.8105,52.3909,52.5568,6675011
NKE,26/1/2017,52.8007,52.8105,52.0689,52.3519,6202005
NKE,27/1/2017,52.3811,52.7715,51.7469,51.903,7361878
NKE,30/1/2017,51.5029,51.9323,51.1419,51.7957,9770763
NKE,31/1/2017,50.4295,51.62,50.3807,51.62,12342873
NKE,1/2/2017,51.6981,51.9713,51.337,51.7371,8810937
NKE,2/2/2017,51.7176,51.7274,51.2103,51.5224,7874179
NKE,3/2/2017,51.3468,51.5273,50.9857,51.0931,8850416
NKE,6/2/2017,50.8296,51.5224,50.7906,51.5224,7355182
NKE,7/2/2017,51.7859,51.9908,51.3956,51.5322,6446876
NKE,8/2/2017,51.4639,52.6349,51.4249,52.5763,9281071
NKE,9/2/2017,52.6251,54.3523,52.6251,53.9717,14345385
NKE,10/2/2017,54.284,55.1036,54.284,54.8597,14973383
NKE,13/2/2017,54.8109,54.9768,54.4011,54.7328,7679800
NKE,14/2/2017,54.5669,55.3183,54.4791,55.0841,8891430
NKE,15/2/2017,54.928,55.3866,54.8499,55.2695,6651971
NKE,16/2/2017,55.5037,55.5427,54.7426,54.928,8374192
NKE,17/2/2017,54.7621,55.4257,54.5084,55.3769,12637964
NKE,21/2/2017,55.0158,56.0599,54.8402,55.9721,10955030
NKE,22/2/2017,56.0892,56.9674,55.9721,56.8308,10914088
NKE,23/2/2017,56.704,56.9869,55.8843,56.0014,12316307
NKE,24/2/2017,56.0014,57.0065,55.6891,56.46,9684469
NKE,27/2/2017,56.2551,56.4307,55.9612,56.2941,4375653
NKE,28/2/2017,55.9819,56.1575,55.4793,55.7769,7951315
NKE,1/3/2017,56.46,56.6259,55.9428,56.5478,8558904
NKE,2/3/2017,56.6751,57.0177,56.4304,56.5772,6438361
NKE,3/3/2017,56.4108,56.4304,55.3145,55.5005,9192475
NKE,6/3/2017,55.5005,55.7256,55.3341,55.569,6896754
NKE,7/3/2017,55.5102,55.7843,54.8348,55.3536,7124445
NKE,8/3/2017,55.7354,55.7354,55.1187,55.3145,7604792
NKE,9/3/2017,55.4124,55.4613,54.9034,55.1676,6165660
NKE,10/3/2017,55.2949,55.7843,55.0698,55.2362,8882395
NKE,13/3/2017,55.2068,55.613,54.9229,55.4711,7235882
NKE,14/3/2017,55.6669,56.7827,55.52,56.0682,9286917
NKE,15/3/2017,56.4108,56.7632,55.5494,56.4401,10067524
NKE,16/3/2017,56.215,56.4989,55.6277,56.3814,9894955
NKE,17/3/2017,56.5478,56.6604,56.0975,56.5772,10791471
NKE,20/3/2017,56.773,57.5658,56.7338,57.4386,13352530
NKE,21/3/2017,57.5364,57.7518,56.4989,56.7827,15269827
NKE,22/3/2017,53.6015,53.8364,52.6227,52.7793,37413372
NKE,23/3/2017,53.4547,54.3748,53.3666,54.1986,23848344
NKE,24/3/2017,54.1203,55.4417,53.9539,55.1676,14438573
NKE,27/3/2017,54.4629,55.059,54.365,54.7467,8663611
NKE,28/3/2017,54.8055,55.5788,54.6097,55.4221,7823943
NKE,29/3/2017,55.2166,55.892,55.1579,55.4809,7456208
NKE,30/3/2017,55.2851,55.4026,54.6293,54.8544,7210468
NKE,31/3/2017,54.8153,54.8446,54.4678,54.551,5905639
NKE,3/4/2017,54.5608,54.6195,53.9832,54.3846,7088838
NKE,4/4/2017,53.9832,54.1301,53.67,53.8756,8843296
NKE,5/4/2017,53.8071,54.6195,53.347,53.8168,7722093
NKE,6/4/2017,53.9049,54.7565,53.7777,53.9735,6692225
NKE,7/4/2017,53.9343,54.0713,53.6113,53.9441,6078250
NKE,10/4/2017,53.8364,54.1594,53.5633,53.7385,5472680
NKE,11/4/2017,53.7875,53.9048,53.3959,53.7581,4348643
NKE,12/4/2017,53.5036,54.4433,53.347,54.3944,8504108
NKE,13/4/2017,54.2377,54.4237,54.0909,54.1692,5282110
NKE,17/4/2017,54.1497,55.1432,54.0811,55.0502,7688742
NKE,18/4/2017,54.8348,55.2264,54.6195,54.9229,5651118
NKE,19/4/2017,54.9719,55.0306,54.5608,54.6782,5947674
NKE,20/4/2017,54.7761,55.4907,54.6988,55.2068,6867130
NKE,21/4/2017,55.0991,55.1872,54.502,54.6684,6055624
NKE,24/4/2017,54.9523,55.0208,54.2965,54.2965,10777733
NKE,25/4/2017,54.3552,54.5901,54.2377,54.2769,8970970
NKE,26/4/2017,54.2867,54.6586,53.9539,53.993,10936009
NKE,27/4/2017,54.0126,54.3944,53.7483,54.2965,8557987
NKE,28/4/2017,54.2573,54.3552,53.9735,54.2377,6437731
NKE,1/5/2017,54.2573,54.2769,53.8168,53.8266,4881442
NKE,2/5/2017,53.9539,53.993,53.6309,53.9049,7363616
NKE,3/5/2017,54.0028,54.1301,53.2491,53.3764,9474727
NKE,4/5/2017,53.5232,53.67,53.0533,53.3176,6830395
NKE,5/5/2017,53.2589,53.347,52.4269,52.8086,13379949
NKE,8/5/2017,53.0338,53.3568,52.6912,53.1512,8728121
NKE,9/5/2017,53.1806,53.9147,53.0142,53.7287,6441208
NKE,10/5/2017,53.7483,53.8952,53.3568,53.4057,5823023
NKE,11/5/2017,53.3666,53.3666,52.2703,53.0925,6499597
NKE,12/5/2017,52.9555,53.2393,52.652,53.0533,5606253
NKE,15/5/2017,52.975,53.0533,52.5443,52.6324,8201722
NKE,16/5/2017,51.2621,52.2507,51.0173,51.6634,14562678
NKE,17/5/2017,51.2816,51.7515,50.7041,50.7041,18341473
NKE,18/5/2017,50.8705,50.9782,50.2147,50.5867,22576489
NKE,19/5/2017,49.921,51.0076,49.7351,50.6748,20047766
NKE,22/5/2017,50.6748,50.8607,50.3126,50.479,13671543
NKE,23/5/2017,50.8803,51.5117,50.7824,51.0957,11087298
NKE,24/5/2017,51.1446,51.1935,50.6454,50.9097,9404281
NKE,25/5/2017,51.2718,51.4774,51.1054,51.2425,7627454
NKE,26/5/2017,51.2425,51.6438,51.125,51.4774,5921314
NKE,30/5/2017,51.6438,51.8983,51.5263,51.8004,8039561
NKE,31/5/2017,51.8983,52.1527,51.5949,51.8689,8938801
NKE,1/6/2017,52.1145,52.3502,51.2796,51.368,13352101
NKE,2/6/2017,51.7609,52.0654,51.427,52.0359,18511169
NKE,5/6/2017,52.0556,52.2815,51.7609,52.0654,5748870
NKE,6/6/2017,51.9573,52.1538,51.4957,51.5448,8923047
NKE,7/6/2017,51.8493,52.4091,51.81,52.2815,7438258
NKE,8/6/2017,52.5859,53.1752,52.2029,52.252,7785615
NKE,9/6/2017,52.252,52.5172,51.8591,52.5074,8347402
NKE,12/6/2017,52.5565,53.2833,52.5467,53.0672,9180135
NKE,13/6/2017,53.0672,53.686,52.8806,53.3422,8720065
NKE,14/6/2017,53.5092,53.6958,52.9886,53.686,6783933
NKE,15/6/2017,53.0377,53.0869,51.7904,51.9573,16041068
NKE,16/6/2017,50.8278,50.9162,49.8849,50.1894,25725453
NKE,19/6/2017,50.5037,51.2895,50.4841,51.093,11265315
NKE,20/6/2017,51.1225,51.2011,50.1894,50.6412,10676464
NKE,21/6/2017,50.9752,51.7462,50.9752,51.6529,13021697
NKE,22/6/2017,51.6627,51.6823,51.1618,51.4663,10660744
NKE,23/6/2017,51.2207,51.9721,50.7493,51.9082,8522404
NKE,26/6/2017,52.0065,52.6154,51.7314,52.3306,7966219
NKE,27/6/2017,52.2422,52.3109,51.702,52.0065,7873136
NKE,28/6/2017,52.2225,52.6547,52.0163,52.4091,7527220
NKE,29/6/2017,52.3797,52.6743,52.0457,52.2225,14801866
NKE,30/6/2017,55.5914,58.646,55.4932,57.9486,46552954
NKE,3/7/2017,57.3299,57.9585,57.2906,57.6049,9910021
NKE,5/7/2017,57.2022,57.2513,56.4852,56.5343,16166954
NKE,6/7/2017,56.4263,56.6915,55.9843,56.1414,9035661
NKE,7/7/2017,56.3772,57.045,56.0138,56.9468,8145436
NKE,10/7/2017,56.8584,57.762,56.6522,57.6835,8942398
NKE,11/7/2017,57.4968,57.8799,57.0058,57.1433,7222995
NKE,12/7/2017,57.2709,57.7031,57.0647,57.1825,7243119
NKE,13/7/2017,57.1825,57.5361,56.8977,56.9075,8108634
NKE,14/7/2017,56.9174,57.1727,56.6129,56.9665,6345279
NKE,17/7/2017,56.9665,57.3102,56.7258,56.7602,6885045
NKE,18/7/2017,56.7111,57.045,56.4459,56.6227,4922455
NKE,19/7/2017,56.5736,56.8437,56.3698,56.7406,4451101
NKE,20/7/2017,58.0665,58.5281,57.7522,58.0469,11915546
NKE,21/7/2017,57.9486,58.9308,57.8603,58.8817,11048297
NKE,24/7/2017,58.6264,58.705,57.7139,57.8995,7498860
NKE,25/7/2017,58.2629,58.4594,57.8701,58.3317,5157123
NKE,26/7/2017,58.037,58.0763,57.2808,57.3201,5529498
NKE,27/7/2017,57.5558,57.6343,56.9517,57.1138,8259947
NKE,28/7/2017,57.1138,57.6884,56.937,57.6245,5112825
NKE,31/7/2017,57.6638,58.0665,57.2906,57.9978,6225907
NKE,1/8/2017,57.9486,58.8719,57.8504,58.7737,9051700
NKE,2/8/2017,58.4888,58.8817,58.2138,58.7246,4468121
NKE,3/8/2017,58.7344,59.4514,58.5772,59.0683,5677172
NKE,4/8/2017,59.0978,59.2648,58.5674,58.6951,4105953
NKE,7/8/2017,58.754,59.029,58.646,58.7246,4066712
NKE,8/8/2017,58.813,59.0487,58.3022,58.4004,5586439
NKE,9/8/2017,58.3612,58.8965,58.204,58.8326,5310944
NKE,10/8/2017,58.6165,58.6264,58.0076,58.0174,5585115
NKE,11/8/2017,57.6835,58.2138,57.546,57.9192,4979994
NKE,14/8/2017,58.096,58.9308,58.0763,58.7147,5899971
NKE,15/8/2017,57.8897,57.9585,57.2513,57.5165,8913041
NKE,16/8/2017,57.8504,57.9978,57.1835,57.4968,5489569
NKE,17/8/2017,57.487,57.6977,56.3968,56.4361,9148637
NKE,18/8/2017,53.8726,54.4324,53.2047,53.9708,22905183
NKE,21/8/2017,53.4699,53.4699,52.1587,52.6547,14289253
NKE,22/8/2017,52.9592,53.4404,52.8315,53.1654,8212816
NKE,23/8/2017,52.9592,53.1163,52.4926,52.6547,6409366
NKE,24/8/2017,52.969,53.0083,52.5074,52.8806,5461911
NKE,25/8/2017,53.0672,53.2342,52.5835,52.9395,6416622
NKE,28/8/2017,53.1065,53.4601,52.6596,52.7726,5269393
NKE,29/8/2017,51.8002,51.9352,51.1372,51.7904,12539931
NKE,30/8/2017,51.8591,52.0163,51.3189,51.6234,7434491
NKE,31/8/2017,51.8402,52.2148,51.7121,52.0472,7728916
NKE,1/9/2017,52.2345,52.678,52.1359,52.5893,5509805
NKE,5/9/2017,52.4809,52.6977,52.1162,52.2443,6689126
NKE,6/9/2017,52.3527,52.5696,51.9487,51.9979,7407562
NKE,7/9/2017,51.9979,52.0866,51.584,51.6333,6905762
NKE,8/9/2017,51.4953,51.7515,51.3573,51.446,8563283
NKE,11/9/2017,51.6234,52.3626,51.5643,52.264,8649915
NKE,12/9/2017,52.9933,53.3087,52.5301,52.6287,7823691
NKE,13/9/2017,52.678,52.8652,52.2739,52.747,6085952
NKE,14/9/2017,52.7667,53.1116,52.3527,52.9539,7497401
NKE,15/9/2017,53.082,53.2792,52.747,53.0919,10046827
NKE,18/9/2017,53.0919,53.3777,52.6287,52.7272,8166438
NKE,19/9/2017,52.0176,53.2693,51.7515,52.5597,14707174
NKE,20/9/2017,52.7174,52.8652,52.2739,52.7864,7058002
NKE,21/9/2017,52.7765,52.8652,52.3232,52.4217,8065367
NKE,22/9/2017,52.2542,52.8357,52.0374,52.471,10962392
NKE,25/9/2017,52.3133,52.7864,52.2345,52.4611,12262360
NKE,26/9/2017,52.4119,53.1905,52.2148,52.9244,16183717
NKE,27/9/2017,51.4165,51.9289,50.2929,51.9092,36202500
NKE,28/9/2017,52.0374,52.264,51.5741,51.8698,11334704
NKE,29/9/2017,51.8304,52.0571,51.0124,51.1011,12189882
NKE,2/10/2017,51.4066,51.4559,50.9138,51.1208,7516205
NKE,3/10/2017,51.2489,51.2982,50.6576,50.7266,8126729
NKE,4/10/2017,50.766,51.377,50.6576,51.3278,8204280
NKE,5/10/2017,51.2588,51.5643,51.0272,51.4263,5287422
NKE,6/10/2017,51.446,51.7023,51.3672,51.6628,5360267
NKE,9/10/2017,51.4756,51.5446,50.7561,50.7758,6875105
NKE,10/10/2017,50.835,51.0715,50.628,50.7857,8372726
NKE,11/10/2017,50.6477,50.7758,50.0958,50.2929,9109648
NKE,12/10/2017,50.2436,50.3816,49.6227,50.0958,10658445
NKE,13/10/2017,50.0958,50.3323,49.672,50.2436,16227948
NKE,16/10/2017,50.0662,50.6625,49.9086,50.628,9299326
NKE,17/10/2017,50.7561,51.2883,50.6379,51.2489,9492675
NKE,18/10/2017,51.4263,51.6431,51.3475,51.5446,10890257
NKE,19/10/2017,50.9138,52.0374,50.7364,51.9289,12568217
NKE,20/10/2017,52.0275,52.7272,52.0275,52.2936,13020916
NKE,23/10/2017,52.2936,53.1707,52.2345,52.8849,12242580
